fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,bcol,p.adj,comparison,species
-0.729517255772108,0.12858237563778,0.321212121212121,0.084656822827351,0.557767419596892,0.00606060606060599,0.727272727272727,0.733333333333333,#31369585,0.50347795179133,breed_DxL_bday08vs11_t0,CAG-170 sp000432135__1660
-5.43923759082072,0.296093404107031,0.384848484848485,0.164854297138463,0.604842672558507,-0.145454545454545,0.545454545454545,0.4,#31369585,0.645377240089576,breed_DxL_bday08vs11_t0,CAG-170 sp000436735__1664
-1.20700365835891,0.00129179823423813,0.121212121212121,0,0.267702248954457,-0.0666666666666667,1,0.933333333333333,#31369585,0.0783690928771132,breed_DxL_bday08vs11_t0,CAG-170 sp002404795__1659
-0.382348653897236,0.363664779261043,0.390909090909091,0.162354087339454,0.619464094478728,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,CAG-170 sp003516765__1662
-0.710646264583692,0.042960146028425,0.260606060606061,0.0644220602513168,0.456790060960804,0,1,1,#31369585,0.320434060621847,breed_DxL_bday08vs11_t0,CAG-177 sp003514385__1368
0.706655391829236,1,0.496969696969697,0.332638921192047,0.661300472747347,0.0181818181818182,0.181818181818182,0.2,#31369585,1,breed_DxL_bday08vs11_t0,CAG-180 sp000432435__1395
3.96541896881335,0.956425339283332,0.490909090909091,0.250579218950312,0.73123896286787,0.145454545454545,0.454545454545455,0.6,#31369585,0.974645713514396,breed_DxL_bday08vs11_t0,CAG-180 sp002490525__1397
6.61912171449565,0.67616204550476,0.448484848484848,0.190236674440301,0.706733022529396,0.23030303030303,0.636363636363636,0.866666666666667,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,CAG-245 sp000435175__1942
2.1598601217668,0.695354212411394,0.548484848484848,0.317656919642207,0.77931277732749,0.0727272727272728,0.727272727272727,0.8,#A5002685,0.899181871516362,breed_DxL_bday08vs11_t0,CAG-269 sp000431335__1926
1.32448649605068,0.929192119154817,0.512121212121212,0.306679838605452,0.717562585636972,0.0363636363636364,0.363636363636364,0.4,#A5002685,0.969128743187259,breed_DxL_bday08vs11_t0,CAG-269 sp001916005__1924
-0.0918195827398165,0.958206787732933,0.509090909090909,0.275796113130627,0.742385705051192,0.00606060606060599,0.727272727272727,0.733333333333333,#A5002685,0.974645713514396,breed_DxL_bday08vs11_t0,CAG-279 sp000437795__12634
-0.872035645136186,0.125692867324687,0.318181818181818,0.0821725026771542,0.554191133686482,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.50347795179133,breed_DxL_bday08vs11_t0,CAG-302 sp001916775__5624
1.139591830272,0.715916159532406,0.454545454545455,0.218959290472506,0.690131618618403,0.0484848484848485,0.818181818181818,0.866666666666667,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,CAG-349 sp003539515__1866
-1.15438792109956,0.713822803911628,0.460606060606061,0.25615806607838,0.665054055133741,-0.0303030303030303,0.363636363636364,0.333333333333333,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,CAG-390 sp003523225__1732
-1.05632348406966,0.0081234233042735,0.187878787878788,0,0.417766049129154,0.0909090909090909,0.909090909090909,1,#31369585,0.173936828397386,breed_DxL_bday08vs11_t0,CAG-45 sp002299665__2159
8.7616863759812,0.422881870483373,0.593939393939394,0.362976149978825,0.824902637899963,0.278787878787879,0.454545454545455,0.733333333333333,#A5002685,0.735204046749781,breed_DxL_bday08vs11_t0,CAG-460 sp000437315__5640
10.5536790565877,0.0223602139443306,0.7,0.571690238306542,0.828309761693458,0.4,0,0.4,#A5002685,0.271303929191211,breed_DxL_bday08vs11_t0,CAG-485 sp000437495__12633
-13.4288121922155,0.0305285392768207,0.260606060606061,0.059197615678644,0.462014505533477,-0.393939393939394,0.727272727272727,0.333333333333333,#31369585,0.317496808478935,breed_DxL_bday08vs11_t0,CAG-488 sp000434055__1376
-5.60985524647366,0.206839170809734,0.381818181818182,0.190909205061574,0.57272715857479,-0.163636363636364,0.363636363636364,0.2,#31369585,0.6154457791184,breed_DxL_bday08vs11_t0,CAG-488 sp002449395__1379
1.91587351879885,0.773979926202389,0.463636363636364,0.226103155756103,0.701169571516624,0.0727272727272728,0.727272727272727,0.8,#31369585,0.923623614065823,breed_DxL_bday08vs11_t0,CAG-533 sp000434495__5647
-1.23059102200085,0.49839475889554,0.418181818181818,0.185429827999592,0.650933808364044,-0.0181818181818182,0.818181818181818,0.8,#31369585,0.800436079525071,breed_DxL_bday08vs11_t0,CAG-594 sp000434835__5618
7.58598878708366,0.318093403667318,0.612121212121212,0.400879628849801,0.823362795392623,0.236363636363636,0.363636363636364,0.6,#A5002685,0.681094111381787,breed_DxL_bday08vs11_t0,CAG-611 sp000434175__5615
1.88970309689542,0.275429333150834,0.36969696969697,0.131932629228926,0.607461310165014,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.615802801283518,breed_DxL_bday08vs11_t0,CAG-791 sp000431495__2088
1.74112950197638,0.061528780576105,0.278787878787879,0.046183161625687,0.511392595950071,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.400108125056803,breed_DxL_bday08vs11_t0,CAG-83 sp000431575__1625
16.4335399594351,0.0440156676678361,0.733333333333333,0.5261917667884,0.940474899878266,0.503030303030303,0.363636363636364,0.866666666666667,#A5002685,0.320434060621847,breed_DxL_bday08vs11_t0,CAG-83 sp000435555__1629
2.88919677824913,0.862529484522852,0.478787878787879,0.250052148771812,0.707523608803945,0.103030303030303,0.363636363636364,0.466666666666667,#31369585,0.942825022121075,breed_DxL_bday08vs11_t0,CAG-83 sp001916855__1624
-0.17889862278801,0.568067955844146,0.43030303030303,0.179603695149161,0.6810023654569,0,1,1,#31369585,0.833777160997054,breed_DxL_bday08vs11_t0,CAG-83 sp003487665__1630
1.04727312631662,0.671574783285391,0.551515151515152,0.326865229863059,0.776165073167244,0.0303030303030303,0.636363636363636,0.666666666666667,#A5002685,0.899181871516362,breed_DxL_bday08vs11_t0,CAG-83 sp003539495__1626
-6.21681992712601,0.000181692190783563,0.0606060606060606,0,0.153010556586094,-0.266666666666667,1,0.733333333333333,#31369585,0.0540323637958561,breed_DxL_bday08vs11_t0,CAG-83 sp900313295__1627
1.47528361479967,0.061528780576105,0.278787878787879,0.0446285020218346,0.512947255553923,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.400108125056803,breed_DxL_bday08vs11_t0,CAG-877 sp000433455__5608
-0.77199350450478,0.529768780431496,0.427272727272727,0.196254943187574,0.65829051135788,-0.0121212121212121,0.545454545454545,0.533333333333333,#31369585,0.817096840567339,breed_DxL_bday08vs11_t0,CAG-914 sp000437895__5626
7.32556948815989,0.541780142972155,0.56969696969697,0.34347113413004,0.795922805263899,0.236363636363636,0.363636363636364,0.6,#A5002685,0.824677102899518,breed_DxL_bday08vs11_t0,Campylobacter sp002139915__23089
-0.387464325551498,0.222519132106413,0.354545454545455,0.121172909488805,0.587917999602104,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.6154457791184,breed_DxL_bday08vs11_t0,Catenibacterium mitsuokai__5583
2.12129687994165,0.854997007928167,0.524242424242424,0.290412547772001,0.758072300712848,0.0727272727272728,0.727272727272727,0.8,#A5002685,0.937406358089918,breed_DxL_bday08vs11_t0,Chlamydia suis__11722
1.62391557892455,0.334071578206036,0.384848484848485,0.132278696488648,0.637418273208322,0.0727272727272728,0.727272727272727,0.8,#31369585,0.706988688761611,breed_DxL_bday08vs11_t0,Clostridium sp000435835__3041
-0.191781362532199,0.168215630180958,0.339393939393939,0.0926862738786887,0.58610160490919,-0.16969696969697,0.636363636363636,0.466666666666667,#31369585,0.556640812598805,breed_DxL_bday08vs11_t0,Clostridium sp900317445__3029
13.843943490328,0.134243618724477,0.666666666666667,0.457195432652288,0.876137900681045,0.393939393939394,0.272727272727273,0.666666666666667,#A5002685,0.50347795179133,breed_DxL_bday08vs11_t0,Clostridium_P perfringens__3048
2.71078402024341,0.781527673440311,0.533333333333333,0.314439117712943,0.752227548953724,0.0787878787878788,0.454545454545455,0.533333333333333,#A5002685,0.923623614065823,breed_DxL_bday08vs11_t0,Collinsella bouchesdurhonensis__9504
0.461437085332397,0.0692940855115581,0.715151515151515,0.505988440530198,0.924314589772832,-0.0666666666666667,1,0.933333333333333,#A5002685,0.420384118770119,breed_DxL_bday08vs11_t0,Collinsella sp002391315__9500
1.98780484831507,0.695354212411394,0.451515151515152,0.207270929294059,0.695759373736244,0.0727272727272728,0.727272727272727,0.8,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Corynebacterium xerosis__7061
-0.521505683886001,0.242827707416123,0.360606060606061,0.128333049154419,0.592879072057702,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.615802801283518,breed_DxL_bday08vs11_t0,Dorea formicigenerans__2276
2.44652604978393,0.640200075303254,0.557575757575758,0.311103105317967,0.804048409833549,0.115151515151515,0.818181818181818,0.933333333333333,#A5002685,0.899181871516362,breed_DxL_bday08vs11_t0,Dorea longicatena__2274
2.44860669956953,0.739289395744617,0.539393939393939,0.319296696495994,0.759491182291885,0.0787878787878788,0.454545454545455,0.533333333333333,#A5002685,0.923623614065823,breed_DxL_bday08vs11_t0,Dorea longicatena_B__2275
9.59384338548714,0.133438898452527,0.660606060606061,0.474179002117645,0.847033119094477,0.260606060606061,0.272727272727273,0.533333333333333,#A5002685,0.50347795179133,breed_DxL_bday08vs11_t0,Dorea scindens__2280
6.0695230131904,0.678371644136837,0.545454545454545,0.328300777430645,0.762608313478446,0.193939393939394,0.272727272727273,0.466666666666667,#A5002685,0.899181871516362,breed_DxL_bday08vs11_t0,Dorea sp900066765__2291
-1.67539890970085,0.251910127987287,0.363636363636364,0.130806443098098,0.596466284174629,-0.0181818181818182,0.818181818181818,0.8,#31369585,0.615802801283518,breed_DxL_bday08vs11_t0,ER4 sp000765235__1634
-0.882206815136038,0.0169681677204543,0.218181818181818,0.023690158306483,0.412673478057153,-0.0666666666666667,1,0.933333333333333,#31369585,0.251431974055884,breed_DxL_bday08vs11_t0,ER4 sp900317525__1638
-0.631865907096692,0.0965259079531402,0.696969696969697,0.480055083871964,0.91388431006743,-0.0424242424242424,0.909090909090909,0.866666666666667,#A5002685,0.499369822680859,breed_DxL_bday08vs11_t0,Escherichia flexneri__16728
0.971191984625756,0.791015383704211,0.533333333333333,0.302400637468916,0.764266029197751,-0.0363636363636364,0.636363636363636,0.6,#A5002685,0.927751444102556,breed_DxL_bday08vs11_t0,Eubacterium_A pyruvativorans__2663
-3.66310774672306,0.15280484062184,0.33030303030303,0.109182435011907,0.551423625594153,-0.109090909090909,0.909090909090909,0.8,#31369585,0.534816942176441,breed_DxL_bday08vs11_t0,Eubacterium_E hallii_A__2369
-3.43695595783246,0.38785856537639,0.4,0.174454591393461,0.625545408606539,-0.0787878787878787,0.545454545454545,0.466666666666667,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,Eubacterium_H sp002394235__2206
0.4114002578518,0.91732817819191,0.515151515151515,0.281619233797139,0.748683796505892,-0.0666666666666667,1,0.933333333333333,#A5002685,0.959504186384642,breed_DxL_bday08vs11_t0,Eubacterium_R coprostanoligenes__1417
4.02995566176344,0.60251808344511,0.436363636363636,0.187089491000139,0.685637781727134,0.139393939393939,0.727272727272727,0.866666666666667,#31369585,0.870303898309603,breed_DxL_bday08vs11_t0,F23-B02 sp000431075__1687
-9.74470197718733,0.589409381801843,0.436363636363636,0.208236775177157,0.664490497550116,-0.260606060606061,0.727272727272727,0.466666666666667,#31369585,0.854761015840123,breed_DxL_bday08vs11_t0,F23-B02 sp001916715__1685
-0.10399975891854,0.937936868272516,0.487878787878788,0.24642345847702,0.729334117280556,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.974645713514396,breed_DxL_bday08vs11_t0,F23-B02 sp002472405__1686
0.772272242716538,1,0.496969696969697,0.332638921192047,0.661300472747347,0.0181818181818182,0.181818181818182,0.2,#31369585,1,breed_DxL_bday08vs11_t0,Faecalibacterium prausnitzii_A__1558
-1.17974566745291,0.23099471221366,0.357575757575758,0.127910002588687,0.587241512562828,-0.0181818181818182,0.818181818181818,0.8,#31369585,0.6154457791184,breed_DxL_bday08vs11_t0,Faecalicatena faecis__2253
-3.39842083083213,0.433510349463482,0.406060606060606,0.174949043068892,0.637172169052321,-0.084848484848485,0.818181818181818,0.733333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,Firm-10 sp001603025__1789
-3.69011696541833,0.125110407478895,0.318181818181818,0.0969245261693729,0.539439110194263,-0.109090909090909,0.909090909090909,0.8,#31369585,0.50347795179133,breed_DxL_bday08vs11_t0,GCA-900066135 sp900066135__2232
0.00549869641711547,0.876269663627762,0.521212121212121,0.273823161269026,0.768601081155216,-0.0666666666666667,1,0.933333333333333,#A5002685,0.943675022368359,breed_DxL_bday08vs11_t0,Gemmiger formicilis__1571
-0.632986838259485,0.0692940855115581,0.284848484848485,0.0725859622697476,0.497111007427222,-0.0666666666666667,1,0.933333333333333,#31369585,0.420384118770119,breed_DxL_bday08vs11_t0,Gemmiger sp003476825__1573
1.21448182307,0.794906678979986,0.466666666666667,0.229545389713363,0.70378794361997,0.0484848484848485,0.818181818181818,0.866666666666667,#31369585,0.927751444102556,breed_DxL_bday08vs11_t0,Gemmiger variabile__1572
2.6706996342708,0.194154614315706,0.654545454545455,0.431098856590066,0.877992052500843,0.115151515151515,0.818181818181818,0.933333333333333,#A5002685,0.609243789749286,breed_DxL_bday08vs11_t0,Holdemanella biformis__5548
0.626506174452804,0.00396492866600185,0.839393939393939,0.653242800785771,1,0.0242424242424243,0.909090909090909,0.933333333333333,#A5002685,0.156034518361669,breed_DxL_bday08vs11_t0,Holdemanella sp002299315__5549
-8.31446717521781,0.0683428070850669,0.284848484848485,0.082513915903871,0.487183053793099,-0.333333333333333,1,0.666666666666667,#31369585,0.420384118770119,breed_DxL_bday08vs11_t0,Intestinimonas butyriciproducens__1605
0.149675077832365,0.568067955844146,0.56969696969697,0.337827847415031,0.801566091978909,-0.0666666666666667,1,0.933333333333333,#A5002685,0.833777160997054,breed_DxL_bday08vs11_t0,Lactobacillus amylovorus__4345
-0.430647161368739,0.16478775707953,0.660606060606061,0.443889007133718,0.877323114078403,-0.0363636363636364,0.636363636363636,0.6,#A5002685,0.550300399788521,breed_DxL_bday08vs11_t0,Lactobacillus crispatus__4342
15.3593145770564,0.0432097494204679,0.727272727272727,0.534990797842944,0.919554656702511,0.460606060606061,0.272727272727273,0.733333333333333,#A5002685,0.320434060621847,breed_DxL_bday08vs11_t0,Lactobacillus delbrueckii__4366
0.273236004257924,0.37299999819869,0.606060606060606,0.383846523752007,0.828274688369205,0.00606060606060599,0.727272727272727,0.733333333333333,#A5002685,0.735204046749781,breed_DxL_bday08vs11_t0,Lactobacillus delbrueckii_A__4367
0.52375275811992,0.0125791800030609,0.206060606060606,0,0.42733384052305,0.0484848484848485,0.818181818181818,0.866666666666667,#31369585,0.24099060637443,breed_DxL_bday08vs11_t0,Lactobacillus johnsonii__4373
-0.571235449353252,0.68195313815389,0.451515151515152,0.224670901446147,0.678359401584156,-0.0121212121212121,0.545454545454545,0.533333333333333,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Lactobacillus_B salivarius__4317
0.345473400855291,0.139033198520154,0.675757575757576,0.462174419973834,0.889340731541318,0.0242424242424243,0.909090909090909,0.933333333333333,#A5002685,0.506080842613361,breed_DxL_bday08vs11_t0,Lactobacillus_H mucosae__4233
0.222250801140585,0.550539934078524,0.572727272727273,0.341315001565895,0.804139543888651,0.0242424242424243,0.909090909090909,0.933333333333333,#A5002685,0.824677102899518,breed_DxL_bday08vs11_t0,Lactobacillus_H reuteri__4220
11.6428260276818,0.0064299938885303,0.818181818181818,0.654764348448244,0.981599287915392,0.321212121212121,0.545454545454545,0.866666666666667,#A5002685,0.156034518361669,breed_DxL_bday08vs11_t0,Lactobacillus_H vaginalis__4223
-3.09121792532442,0.0869884552648218,0.3,0.0706460314759402,0.52935396852406,-0.0606060606060607,0.727272727272727,0.666666666666667,#31369585,0.494746839318674,breed_DxL_bday08vs11_t0,Lawsonibacter sp000177015__1615
-0.337158502509501,0.0967540737087417,0.303030303030303,0.0909863091019367,0.515074296958669,-0.0666666666666667,1,0.933333333333333,#31369585,0.499369822680859,breed_DxL_bday08vs11_t0,Marvinbryantia sp900066075__2239
-0.0728562268814466,0.436274928840529,0.406060606060606,0.17858854579529,0.633532666325922,-0.0666666666666667,1,0.933333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,Megasphaera elsdenii__3655
-11.2092603179074,0.000658594418365925,0.103030303030303,0,0.255001071566106,-0.309090909090909,0.909090909090909,0.6,#31369585,0.0540323637958561,breed_DxL_bday08vs11_t0,Methanobrevibacter_A gottschalkii__748
0.137676185896224,0.377615243384458,0.606060606060606,0.380698482325882,0.83142272979533,0,1,1,#A5002685,0.735204046749781,breed_DxL_bday08vs11_t0,Methanobrevibacter_A smithii__758
0.145468644736051,0.568067955844146,0.56969696969697,0.338777367110855,0.800616572283085,0,1,1,#A5002685,0.833777160997054,breed_DxL_bday08vs11_t0,Mogibacterium sp002299625__2688
2.55685257819209,0.781527673440311,0.533333333333333,0.314420701187607,0.752245965479059,0.0121212121212121,0.454545454545455,0.466666666666667,#A5002685,0.923623614065823,breed_DxL_bday08vs11_t0,Mogibacterium sp900315625__2686
-0.636397202634938,0.391723893267914,0.396969696969697,0.16389965520028,0.630039738739114,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,OEMS01 sp900199405__1784
-6.01193345110409,0.251200561458558,0.36969696969697,0.146455694688171,0.592938244705769,-0.0787878787878787,0.545454545454545,0.466666666666667,#31369585,0.615802801283518,breed_DxL_bday08vs11_t0,Olsenella_C umbonata__9487
2.05996304887414,0.6777878997326,0.448484848484848,0.208425619540935,0.688544077428762,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Olsenella_E sp002440065__9452
14.2143506621588,0.00617382884068465,0.818181818181818,0.655261580224925,0.981102056138712,0.412121212121212,0.454545454545455,0.866666666666667,#A5002685,0.156034518361669,breed_DxL_bday08vs11_t0,Olsenella_E sp003150175__9453
-4.90520060358191,0.222857614072283,0.357575757575758,0.133040267212812,0.582111247938703,-0.127272727272727,0.727272727272727,0.6,#31369585,0.6154457791184,breed_DxL_bday08vs11_t0,Oscillibacter sp001916835__1643
-1.30023446143601,0.00594687544862914,0.175757575757576,0.0175959874858813,0.33391916402927,-0.0666666666666667,1,0.933333333333333,#31369585,0.156034518361669,breed_DxL_bday08vs11_t0,Oscillibacter sp900066435__1639
-1.53347632263573,0.649502425557157,0.463636363636364,0.309829690919271,0.617443036353456,-0.0484848484848485,0.181818181818182,0.133333333333333,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Oscillibacter sp900115635__1641
-0.224147712122857,0.875077773565878,0.478787878787879,0.242377484121689,0.715198273454069,0.00606060606060599,0.727272727272727,0.733333333333333,#31369585,0.943675022368359,breed_DxL_bday08vs11_t0,PeH17 sp000435055__1801
-17.9122578429454,0.00449334706930286,0.181818181818182,0,0.366518071110992,-0.551515151515152,0.818181818181818,0.266666666666667,#31369585,0.156034518361669,breed_DxL_bday08vs11_t0,PeH17 sp001940845__1803
-0.053216579304488,0.755496874928883,0.460606060606061,0.226453140173444,0.694758981038677,0,1,1,#31369585,0.923623614065823,breed_DxL_bday08vs11_t0,Phascolarctobacterium_A succinatutens__3625
-1.1472871635402,0.000742202799393628,0.103030303030303,0,0.224201694563798,0,1,1,#31369585,0.0540323637958561,breed_DxL_bday08vs11_t0,Phil1 sp001940855__1796
1.99847168987183,0.835430567989281,0.472727272727273,0.222827220342861,0.722627325111684,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.937406358089918,breed_DxL_bday08vs11_t0,Prevotella copri__12261
-0.489245836642852,0.185611173000527,0.342424242424242,0.119702759307852,0.565145725540633,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.592653219054314,breed_DxL_bday08vs11_t0,Prevotella copri_A__12262
2.11882228191136,0.716195434574409,0.454545454545455,0.213280121714081,0.695810787376828,0.115151515151515,0.818181818181818,0.933333333333333,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Prevotella sp000434515__12267
-0.299556195014138,0.363664779261043,0.390909090909091,0.154319710429502,0.62749847138868,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,Prevotella sp000434975__12307
8.19080602774,0.211343850459212,0.648484848484849,0.42288582369484,0.874083873274857,0.23030303030303,0.636363636363636,0.866666666666667,#A5002685,0.6154457791184,breed_DxL_bday08vs11_t0,Prevotella sp000436035__12268
0.330994359774715,0.350201389179296,0.612121212121212,0.387188827452999,0.837053596789426,-0.0666666666666667,1,0.933333333333333,#A5002685,0.728418889492935,breed_DxL_bday08vs11_t0,Prevotella sp000436915__12288
0.141281344680768,0.550539934078524,0.572727272727273,0.339467040239303,0.805987505215243,0.0242424242424243,0.909090909090909,0.933333333333333,#A5002685,0.824677102899518,breed_DxL_bday08vs11_t0,Prevotella sp000834015__12318
-2.26050939066278,0.867844330437779,0.521212121212121,0.305623445788195,0.736800796636047,-0.0787878787878787,0.545454545454545,0.466666666666667,#A5002685,0.943675022368359,breed_DxL_bday08vs11_t0,Prevotella sp002251245__12396
-0.726206316891059,0.132298893753861,0.321212121212121,0.0925028300483672,0.549921412375875,-0.0666666666666667,1,0.933333333333333,#31369585,0.50347795179133,breed_DxL_bday08vs11_t0,Prevotella sp002251295__12392
1.77529341294565,0.958580124830093,0.509090909090909,0.272729546081586,0.745452272100232,0.0484848484848485,0.818181818181818,0.866666666666667,#A5002685,0.974645713514396,breed_DxL_bday08vs11_t0,Prevotella sp002251365__12289
5.30207791814258,0.774924983736698,0.536363636363636,0.295817888225445,0.776909384501827,0.206060606060606,0.727272727272727,0.933333333333333,#A5002685,0.923623614065823,breed_DxL_bday08vs11_t0,Prevotella sp002251385__12290
-0.484526695663636,0.287269596966821,0.372727272727273,0.145720912513252,0.599733632941294,0.0242424242424243,0.909090909090909,0.933333333333333,#31369585,0.637598373755627,breed_DxL_bday08vs11_t0,Prevotella sp002251435__12397
1.39840328339984,0.388952406480816,0.396969696969697,0.146878147947211,0.647061245992183,0.0969696969696969,0.636363636363636,0.733333333333333,#31369585,0.735204046749781,breed_DxL_bday08vs11_t0,Prevotella sp002299275__12333
8.39525637623691,0.404702346793958,0.6,0.366463402964748,0.833536597035252,0.296969696969697,0.636363636363636,0.933333333333333,#A5002685,0.735204046749781,breed_DxL_bday08vs11_t0,Prevotella sp002300055__12250
-1.99489433397818,0.644262734715009,0.448484848484848,0.2338590195066,0.663110677463097,-0.0545454545454545,0.454545454545455,0.4,#31369585,0.899181871516362,breed_DxL_bday08vs11_t0,Prevotella sp002409785__12254
2.10889714491185,0.773979926202389,0.536363636363636,0.30292200273794,0.769805269989333,0.0727272727272728,0.727272727272727,0.8,#A5002685,0.923623614065823,breed_DxL_bday08vs11_t0,Prevotella sp900313215__12270
0.913279403352211,1,0.496969696969697,0.332638921192047,0.661300472747347,0.0181818181818182,0.181818181818182,0.2,#31369585,1,breed_DxL_bday08vs11_t0,Pseudoflavonifractor capillosus__1602
-0.72957388475412,0.568001784644687,0.56969696969697,0.336251018714607,0.803142920679333,-0.133333333333333,1,0.866666666666667,#A5002685,0.833777160997054,breed_DxL_bday08vs11_t0,RC9 sp000431015__12942
